Lot Num,Artist Name,Year Of Artwork,Genre,Real Price Usd,Event Date,country,TotalSales
1749363,Ben,null,Works on Paper,"5,097",9/21/1989,France,1
1749364,Ben,1984,Paintings,"5,709",9/21/1989,France,1
1749365,Ben,1984,Paintings,"2,447",9/21/1989,France,1
1758568,Ben,null,Paintings,"10,743",10/11/1989,France,1
1760724,Ben,null,Paintings,"3,341",10/8/1989,France,1
1777966,Ben,null,Paintings,"3,486",11/21/1989,Belgium,1
1780888,Ben,1986,Paintings,"8,672",11/23/1989,France,1
1780889,Ben,1980,Paintings,"8,455",11/23/1989,France,1
1780921,Ben,null,Paintings,"15,006",11/8/1989,France,1
1781108,Ben,null,Paintings,"6,859",11/8/1989,France,1
1781126,Ben,1986,Paintings,"9,647",11/8/1989,France,1
1796420,Ben,1972,Paintings,"6,100",10/30/1989,USA,1
1803518,Ben,1970,Sculpture,"5,246",12/3/1993,Hong Kong,1
1832071,Ben,null,Works on Paper,"4,034",6/23/1991,France,1
1835192,Ben,null,Paintings,"1,818",6/25/1991,France,1
1856968,Ben,null,Paintings,"3,845",10/8/1991,France,1
1856973,Ben,1982,Works on Paper,"4,700",10/8/1991,France,1
1856977,Ben,1979,Paintings,"4,592",10/8/1991,France,1
1865530,Ben,null,Paintings,"3,173",10/28/1991,France,1
1865531,Ben,null,Paintings,"3,490",10/28/1991,France,1
1865667,Ben,null,Paintings,"3,618",10/24/1991,France,1
1866115,Ben,1983,Sculpture,"6,406",10/12/1991,France,1
1869510,Ben,null,Paintings,"9,015",11/19/1991,France,1
1895965,Ben,null,Works on Paper,"1,210",3/19/1992,France,1
1911627,Ben,1978,Sculpture,"4,430",5/21/1992,France,1
1914752,Ben,null,Paintings,"4,329",5/23/1992,Belgium,1
1924297,Ben,1992,Paintings,"5,046",6/30/1992,France,1
1925825,Ben,null,Paintings,"1,785",5/20/1992,France,1
1938883,Ben,null,Paintings,"3,496",10/1/1992,France,1
1940325,Ben,null,Sculpture,"4,041",11/9/1992,USA,1
1962458,Ben,null,Sculpture,"2,652",12/23/1992,France,1
1965374,Ben,1975,Paintings,"2,678",12/12/1992,France,1
1966174,Ben,null,Paintings,"4,207",2/3/1993,France,1
1974060,Ben,1972,Sculpture,"9,346",3/10/1993,France,1
1975612,Ben,1971,Paintings,"6,055",3/25/1993,Hong Kong,1
2005732,Ben,1972,Paintings,"8,960",6/24/1993,Hong Kong,1
2011145,Ben,null,Works on Paper,797,6/7/1993,Germany,1
2037908,Ben,1979,Paintings,"1,825",10/24/1993,France,1
2047891,Ben,1974,Paintings,"2,982",11/29/1993,France,1
2050271,Ben,1989,Paintings,"1,102",12/9/1993,Netherlands,1
2063327,Ben,null,Paintings,723,12/7/1993,Belgium,1
2069271,Ben,1975,Paintings,"2,061",3/23/1994,Hong Kong,1
2070241,Ben,1971,Paintings,"3,803",3/17/1994,France,1
2093028,Ben,1987,Sculpture,"1,836",5/30/1994,France,1
2102473,Ben,null,Paintings,"6,340",6/24/1994,France,1
2108219,Ben,null,Paintings,"6,232",6/30/1994,Hong Kong,1
2141258,Ben,null,Sculpture,"1,363",10/13/1994,Switzerland,1
2157846,Ben,1972,Sculpture,"11,665",12/2/1994,Germany,1
2157847,Ben,null,Paintings,"1,166",12/2/1994,Germany,1
2158368,Ben,1969,Works on Paper,780,10/17/1994,France,1
2158369,Ben,null,Paintings,"4,461",10/17/1994,France,1
2158370,Ben,1984,Sculpture,"6,468",10/17/1994,France,1
2161300,Ben,1964,Paintings,"5,878",12/7/1994,Netherlands,1
2161301,Ben,1963,Works on Paper,"1,306",12/7/1994,Netherlands,1
2166606,Ben,null,Sculpture,"3,447",11/22/1994,USA,1
2192262,Ben,1991,Works on Paper,"1,580",4/25/1995,Belgium,1
2204348,Ben,1972,Sculpture,"3,381",6/1/1995,France,1
2222399,Ben,1991,Paintings,"4,161",6/29/1995,France,1
2222476,Ben,null,Paintings,"3,352",6/29/1995,France,1
2222489,Ben,1984,Paintings,"1,156",6/29/1995,France,1
2222490,Ben,1984,Paintings,"2,427",6/29/1995,France,1
2237543,Ben,null,Paintings,"2,959",10/26/1995,Sweden,1
2259589,Ben,1971,Paintings,"4,038",11/21/1995,USA,1
2266636,Ben,null,Paintings,"1,150",11/25/1995,France,1
2295381,Ben,1965,Works on Paper,878,2/26/1996,France,1
2299751,Ben,1990,Paintings,"4,123",3/28/1996,France,1
2301767,Ben,1989,Paintings,"1,402",3/24/1996,France,1
2339745,Ben,1975,Paintings,"1,951",7/1/1996,France,1
2339772,Ben,1982,Paintings,"1,272",7/1/1996,France,1
2339796,Ben,1983,Paintings,"1,908",7/1/1996,France,1
2339851,Ben,1960,Sculpture,"1,739",7/1/1996,France,1
2339876,Ben,1976,Paintings,"4,454",7/1/1996,France,1
2340288,Ben,1964,Paintings,"3,387",6/19/1996,France,1
2340289,Ben,1962,Paintings,"3,175",6/19/1996,France,1
2340290,Ben,1961,Paintings,"4,445",6/19/1996,France,1
2340338,Ben,1984,Paintings,"2,963",6/19/1996,France,1
2340804,Ben,1987,Paintings,"2,439",7/1/1996,France,1
2343055,Ben,1963,Paintings,"3,810",6/19/1996,France,1
2370586,Ben,1981,Paintings,"3,381",10/7/1996,France,1
2370915,Ben,1996,Works on Paper,"1,058",9/30/1996,France,1
2395620,Ben,null,Works on Paper,857,11/24/1996,France,1
2428080,Ben,1991,Works on Paper,"1,362",4/22/1997,Belgium,1
2437546,Ben,1978,Paintings,"1,137",4/28/1997,France,1
2446772,Ben,1979,Paintings,954,4/27/1997,France,1
2447160,Ben,1965,Paintings,"1,400",11/9/2000,USA,1
2453651,Ben,1972,Paintings,"4,951",6/6/1997,Germany,1
2453652,Ben,null,Works on Paper,"1,052",6/6/1997,Germany,1
2465993,Ben,null,Works on Paper,"8,220",5/23/1997,Switzerland,1
2485111,Ben,1975,Paintings,"4,190",10/23/1997,Hong Kong,1
2485113,Ben,1974,Paintings,"6,985",10/23/1997,Hong Kong,1
2488762,Ben,1962,Paintings,"1,398",10/24/1997,Hong Kong,1
2489342,Ben,null,Works on Paper,"3,077",10/4/1997,France,1
2507398,Ben,1983,Paintings,"19,488",12/11/1997,Hong Kong,1
2516912,Ben,1971,Paintings,"3,663",11/21/1997,France,1
2527911,Ben,1993,Paintings,"2,698",11/21/1997,Germany,1
2535132,Ben,1971,Paintings,"7,380",12/2/1997,USA,1
2559614,Ben,1970,Paintings,790,4/25/1998,France,1
2581414,Ben,1962,Paintings,"2,134",6/16/1998,France,1
2582093,Ben,1994,Paintings,"3,380",5/26/1998,France,1
2592232,Ben,1990,Paintings,"3,160",6/18/1998,France,1
2592235,Ben,1987,Paintings,"1,756",6/18/1998,France,1
2600055,Ben,1986,Paintings,"4,519",7/3/1998,Hong Kong,1
2629281,Ben,1975,Paintings,"4,570",10/27/1998,Sweden,1
2632344,Ben,1988,Sculpture,"3,892",10/18/1998,France,1
2645811,Ben,1970,Sculpture,"4,928",12/10/1998,Hong Kong,1
2656042,Ben,null,Paintings,"2,098",12/13/1998,France,1
2660407,Ben,1974,Paintings,"4,397",12/16/1998,France,1
2661938,Ben,null,Works on Paper,"2,741",10/8/1998,France,1
2672758,Ben,null,Paintings,"58,208",12/2/1998,Switzerland,1
2684476,Ben,null,Paintings,"1,893",3/15/1999,France,1
2684477,Ben,null,Sculpture,"3,098",3/15/1999,France,1
2695521,Ben,1984,Sculpture,"3,907",4/11/1999,France,1
2695522,Ben,1980,Paintings,"1,443",4/11/1999,France,1
2736169,Ben,1966,Works on Paper,"6,265",6/17/1999,France,1
2745986,Ben,null,Works on Paper,"3,103",6/18/1999,France,1
2773616,Ben,1970,Sculpture,"1,720",9/18/1999,France,1
2773822,Ben,1986,Paintings,"3,833",10/9/1999,Belgium,1
2774272,Ben,1978,Paintings,"1,636",10/6/1999,Denmark,1
2782233,Ben,1979,Paintings,"2,536",10/26/1999,Sweden,1
2809321,Ben,1990,Paintings,"5,336",11/23/1999,France,1
2809322,Ben,null,Paintings,"3,234",11/23/1999,France,1
2809543,Ben,1997,Paintings,"1,601",12/11/1999,France,1
2809995,Ben,1984,Paintings,"9,199",12/15/1999,France,1
2825920,Ben,null,Paintings,951,2/14/2000,Belgium,1
2827542,Ben,null,Paintings,"4,612",2/6/2000,France,1
2831991,Ben,1971,Works on Paper,"5,911",3/15/2000,France,1
2832028,Ben,null,Works on Paper,871,3/29/2000,France,1
2832295,Ben,1973,Paintings,"4,434",3/15/2000,France,1
2852709,Ben,1990,Paintings,"1,631",3/25/2000,France,1
2863974,Ben,1990,Works on Paper,"2,570",4/19/2000,France,1
2873927,Ben,1960,Paintings,479,12/17/2000,France,1
2874161,Ben,1986,Paintings,"1,386",4/2/2000,France,1
2875253,Ben,1992,Paintings,750,6/1/2000,USA,1
2883032,Ben,1971,Paintings,"8,052",6/7/2000,France,1
2883033,Ben,1987,Paintings,"1,610",6/7/2000,France,1
2885919,Ben,1977,Paintings,"3,817",6/6/2000,Germany,1
2885920,Ben,1978,Paintings,"2,447",6/6/2000,Germany,1
2892720,Ben,1990,Paintings,"1,159",5/22/2000,France,1
2895737,Ben,null,Paintings,"2,690",11/23/2000,France,1
2903500,Ben,1996,Sculpture,"1,550",9/30/2000,France,1
2908839,Ben,1993,Paintings,"1,581",10/12/2000,France,1
2908840,Ben,1987,Paintings,"1,977",10/12/2000,France,1
2908841,Ben,null,Paintings,"1,186",10/12/2000,France,1
2908842,Ben,1982,Paintings,"1,054",10/12/2000,France,1
2914763,Ben,null,Works on Paper,"1,923",10/28/2000,France,1
2918621,Ben,null,Sculpture,"2,179",10/27/2000,France,1
2919137,Ben,null,Sculpture,"1,297",12/11/1999,Belgium,1
2924320,Ben,null,Paintings,"3,067",11/26/2000,France,1
2924369,Ben,null,Sculpture,"1,469",11/26/2000,France,1
2924402,Ben,1986,Paintings,"1,405",11/26/2000,France,1
2924403,Ben,1985,Paintings,"1,980",11/26/2000,France,1
2930060,Ben,null,Works on Paper,393,11/12/2000,Switzerland,1
2934648,Ben,1991,Paintings,"1,800",11/24/2000,USA,1
2954439,Ben,1988,Paintings,"2,190",12/16/2000,France,1
2954515,Ben,1984,Works on Paper,"8,898",12/16/2000,France,1
2954516,Ben,1989,Paintings,"2,464",12/16/2000,France,1
2954521,Ben,1991,Paintings,577,12/9/2000,Belgium,1
2954599,Ben,1971,Paintings,"3,342",12/1/2000,France,1
2954600,Ben,1971,Paintings,"2,807",12/1/2000,France,1
2954601,Ben,1971,Paintings,"2,540",12/1/2000,France,1
2963609,Ben,1986,Paintings,"6,400",10/16/2000,Sweden,1
2984942,Ben,null,Paintings,"2,579",12/2/1971,USA,1
2999009,Ben,null,Paintings,"2,629",12/12/1972,USA,1
3001905,Ben,null,Paintings,"3,308",6/14/1973,France,1
3001906,Ben,null,Paintings,"4,524",6/27/1973,France,1
3024239,Ben,null,Paintings,"2,355",4/12/1973,USA,1
3049695,Ben,null,Paintings,"4,016",11/26/1974,USA,1
3049704,Ben,null,Paintings,"2,208",12/13/1974,France,1
3049705,Ben,null,Paintings,"3,276",4/4/1974,USA,1
3049706,Ben,null,Paintings,"4,016",12/5/1974,USA,1
3049708,Ben,null,Paintings,"4,725",12/5/1974,USA,1
3049709,Ben,null,Paintings,"8,032",12/5/1974,USA,1
3102978,Ben,null,Paintings,"1,318",5/18/1976,USA,1
3102987,Ben,null,Works on Paper,922,5/18/1976,USA,1
3106623,Ben,null,Paintings,"1,557",3/22/1977,France,1
3136881,Ben,null,Works on Paper,820,5/1/1977,Switzerland,1
3136882,Ben,null,Works on Paper,"1,436",5/1/1977,Switzerland,1
3171510,Ben,null,Paintings,"4,914",11/23/1978,Switzerland,1
3213668,Ben,null,Paintings,"1,327",4/26/1979,USA,1
3282032,Ben,1988,Paintings,"4,250",12/17/2006,France,1
3317092,Ben,1000,Paintings,"7,769",12/5/2006,Switzerland,1
3331344,Ben,1991,Works on Paper,"7,036",9/9/2006,USA,1
3332628,Ben,1993,Paintings,591,2/5/2007,France,1
3332629,Ben,null,Paintings,"1,396",2/5/2007,France,1
3332669,Ben,null,Works on Paper,"2,033",12/11/2006,France,1
3332670,Ben,1984,Works on Paper,"3,388",12/11/2006,France,1
3345265,Ben,1996,Sculpture,"1,848",10/27/2006,France,1
3351919,Ben,1979,Paintings,"4,347",10/28/2006,France,1
3359120,Ben,1988,Sculpture,"3,704",4/15/2007,France,1
3359364,Ben,1983,Paintings,"5,586",5/31/2007,France,1
3359720,Ben,1980,Works on Paper,"3,385",5/5/2007,USA,1
3359722,Ben,2005,Paintings,"5,078",5/5/2007,USA,1
3387479,Ben,1986,Paintings,"5,580",6/24/2007,France,1
3387805,Ben,1991,Paintings,"4,419",3/25/2007,France,1
3391465,Ben,null,Paintings,"3,571",6/22/2007,France,1
3391630,Ben,null,Paintings,"1,185",10/22/2006,France,1
3391631,Ben,null,Paintings,"2,477",10/22/2006,France,1
3391705,Ben,1983,Paintings,"6,177",6/5/2007,France,1
3400963,Ben,1986,Paintings,"3,571",6/1/2007,Germany,1
3401266,Ben,2002,Paintings,"6,736",4/14/2007,USA,1
3404175,Ben,null,Paintings,"11,367",5/30/2007,France,1
3404178,Ben,1983,Works on Paper,"2,228",5/30/2007,France,1
3409961,Ben,1976,Paintings,"9,433",4/4/2007,France,1
3412202,Ben,1988,Paintings,"5,991",3/10/2007,Belgium,1
3425798,Ben,null,Sculpture,"10,239",6/18/2007,France,1
3434184,Ben,null,Paintings,"13,874",4/3/2007,France,1
3434185,Ben,null,Sculpture,"21,088",4/3/2007,France,1
3439191,Ben,null,Sculpture,"4,940",5/12/2007,Belgium,1
3439193,Ben,null,Sculpture,"3,705",5/12/2007,Belgium,1
3439475,Ben,null,Prints,"3,791",10/19/2007,France,1
3439484,Ben,null,Paintings,"11,845",10/19/2007,France,1
3439486,Ben,null,Works on Paper,948,10/19/2007,France,1
3444269,Ben,1978,Paintings,null,12/6/2007,Netherlands,1
3449616,Ben,1985,Paintings,null,12/3/2007,France,1
3453451,Ben,null,Works on Paper,"4,399",10/23/2007,France,1
3453452,Ben,1993,Paintings,"3,226",10/23/2007,France,1
3457784,Ben,null,Paintings,null,10/12/2007,France,1
3490286,Ben,null,Sculpture,null,7/7/2008,France,1
3490287,Ben,1987,Works on Paper,"4,342",7/7/2008,France,1
3490288,Ben,1985,Paintings,"2,636",7/7/2008,France,1
3490289,Ben,null,Sculpture,null,7/7/2008,France,1
3511728,Ben,1984,Paintings,"1,149",5/28/2008,Switzerland,1
3513725,Ben,1966,Paintings,"8,712",11/24/2008,USA,1
3513766,Ben,1972,Photographs,"6,433",11/24/2008,USA,1
3521827,Ben,1985,Paintings,"4,331",6/10/2008,France,1
3527432,Ben,null,Sculpture,null,12/15/2008,France,1
3556188,Ben,1983,Paintings,null,3/25/2009,France,1
3570204,Ben,1991,Paintings,"8,662",5/27/2009,France,1
3578656,Ben,null,Sculpture,"3,065",12/15/2008,France,1
3595004,Ben,2004,Paintings,"4,479",5/30/2008,USA,1
3595105,Ben,1985,Paintings,"14,310",5/30/2008,USA,1
3596287,Ben,1992,Paintings,"6,215",5/20/2009,USA,1
3596358,Ben,1970,Paintings,"6,905",5/20/2009,USA,1
3596367,Ben,1980,Paintings,"13,811",5/20/2009,USA,1
3599177,Ben,1988,Paintings,"7,354",5/10/2008,Belgium,1
3602341,Ben,1998,Paintings,null,2/18/2008,France,1
3602414,Ben,null,Works on Paper,542,3/30/2008,France,1
3602415,Ben,1989,Paintings,"6,188",3/30/2008,France,1
3602416,Ben,1990,Sculpture,696,3/30/2008,France,1
3602417,Ben,1991,Sculpture,"6,188",3/30/2008,France,1
3602418,Ben,null,Paintings,"3,248",3/30/2008,France,1
3616815,Ben,1978,Paintings,"1,967",3/9/2009,Denmark,1
3622476,Ben,null,Works on Paper,null,10/24/2008,France,1
3622477,Ben,1984,Paintings,"2,323",10/24/2008,France,1
3622478,Ben,1984,Paintings,"2,839",10/24/2008,France,1
3622483,Ben,null,Paintings,"1,420",10/24/2008,France,1
3625637,Ben,1993,Paintings,null,3/16/2009,Austria,1
3625638,Ben,1986,Paintings,null,3/16/2009,Austria,1
3626452,Ben,2007,Sculpture,"2,149",6/23/2008,France,1
3628728,Ben,1983,Works on Paper,725,12/11/2008,France,1
3631673,Ben,1990,Paintings,"2,635",12/11/2008,France,1
3641354,Ben,1969,Paintings,null,4/13/2008,France,1
3645641,Ben,1990,Sculpture,597,11/18/2007,France,1
3645642,Ben,1990,Sculpture,null,11/18/2007,France,1
3650228,Ben,1975,Paintings,"2,521",3/30/2008,France,1
3650229,Ben,1996,Sculpture,"3,151",3/30/2008,France,1
3650230,Ben,1996,Paintings,"2,206",3/30/2008,France,1
3650231,Ben,2007,Sculpture,null,3/30/2008,France,1
3650232,Ben,1994,Sculpture,"2,521",3/30/2008,France,1
3650299,Ben,1992,Sculpture,"1,134",3/30/2008,France,1
3659589,Ben,1969,Paintings,"12,147",10/25/2008,France,1
3659614,Ben,2003,Paintings,null,10/25/2008,France,1
3660708,Ben,1979,Sculpture,"7,451",5/29/2008,Germany,1
3664675,Ben,1989,Sculpture,"2,839",12/3/2007,Switzerland,1
3670532,Ben,null,Paintings,"6,997",10/28/2008,France,1
3688647,Ben,1972,Sculpture,null,10/19/2008,France,1
3688818,Ben,1990,Paintings,null,10/19/2008,France,1
3693115,Ben,1998,Paintings,"4,501",10/20/2007,France,1
3693116,Ben,2004,Sculpture,"7,344",10/20/2007,France,1
3713689,Ben,null,Sculpture,null,4/4/2008,France,1
3713690,Ben,null,Sculpture,"6,238",4/4/2008,France,1
3721783,Ben,2006,Paintings,"7,319",11/30/2007,USA,1
3722850,Ben,1971,Paintings,null,10/14/2008,USA,1
3723250,Ben,null,Sculpture,null,1/19/2008,USA,1
3723388,Ben,1992,Sculpture,"1,014",1/19/2008,USA,1
3729762,Ben,1972,Sculpture,"7,322",12/17/2007,France,1
3733151,Ben,1969,Paintings,"12,412",6/17/2008,France,1
3745116,Ben,1988,Sculpture,334,10/18/2008,USA,1
3745125,Ben,2007,Works on Paper,null,10/18/2008,USA,1
3746971,Ben,null,Paintings,"4,175",6/29/2009,France,1
3750250,Ben,1976,Paintings,"6,319",6/29/2009,France,1
3750251,Ben,1987,Paintings,"3,385",6/29/2009,France,1
3750252,Ben,null,Paintings,null,6/29/2009,France,1
3768769,Ben,null,Sculpture,null,4/26/2009,France,1
3773052,Ben,1987,Paintings,"6,291",5/27/2008,France,1
3779577,Ben,1985,Sculpture,"4,663",10/6/2007,Belgium,1
3779578,Ben,1987,Sculpture,"3,789",10/6/2007,Belgium,1
3780415,Ben,1988,Paintings,null,12/8/2007,Belgium,1
3780522,Ben,1990,Paintings,"5,018",3/8/2008,Belgium,1
3784731,Ben,2007,Paintings,null,10/19/2008,USA,1
3785602,Ben,1985,Sculpture,"7,993",4/26/2009,France,1
3786672,Ben,null,Works on Paper,634,10/27/2009,Sweden,1
3789948,Ben,1970,Paintings,null,12/17/2008,France,1
3789949,Ben,1972,Paintings,"8,610",12/17/2008,France,1
3790074,Ben,null,Works on Paper,"3,673",12/17/2008,France,1
3790075,Ben,1990,Paintings,"2,870",12/17/2008,France,1
3790076,Ben,1991,Paintings,null,12/17/2008,France,1
3795158,Ben,null,Paintings,"1,050",10/30/2009,France,1
3795219,Ben,2003,Paintings,"6,218",10/30/2009,France,1
3795220,Ben,null,Paintings,null,10/30/2009,France,1
3795221,Ben,null,Paintings,"3,849",10/30/2009,France,1
3795494,Ben,null,Paintings,null,10/25/2009,France,1
3795495,Ben,1984,Paintings,"52,470",10/25/2009,France,1
3795661,Ben,null,Sculpture,"4,197",10/25/2009,France,1
3795667,Ben,1968,Works on Paper,"5,247",10/25/2009,France,1
3795674,Ben,2006,Paintings,"14,842",10/25/2009,France,1
3798554,Ben,null,Paintings,null,11/4/2009,France,1
3798555,Ben,2002,Paintings,null,11/4/2009,France,1
3802830,Ben,2003,Paintings,null,1/20/2008,USA,1
3803261,Ben,2006,Paintings,null,1/20/2008,USA,1
3803265,Ben,1992,Paintings,null,1/20/2008,USA,1
3804298,Ben,1992,Paintings,null,12/6/2009,France,1
3805752,Ben,1988,Sculpture,null,12/6/2009,France,1
3805782,Ben,1985,Paintings,null,12/6/2009,France,1
3808152,Ben,null,Paintings,"8,059",10/11/2007,USA,1
3814601,Ben,1984,Sculpture,null,10/23/2009,France,1
3837428,Ben,2007,Paintings,"2,952",10/17/2009,Hong Kong,1
3837641,Ben,null,Paintings,"8,202",10/17/2009,Hong Kong,1
3848657,Ben,1998,Paintings,null,10/26/2009,France,1
3859390,Ben,1992,Paintings,null,12/21/2009,France,1
3859391,Ben,1990,Paintings,null,12/21/2009,France,1
3859392,Ben,1992,Works on Paper,860,12/21/2009,France,1
3886114,Ben,1993,Paintings,null,12/17/2009,Austria,1
3888553,Ben,1989,Paintings,"6,803",5/29/2009,USA,1
3888674,Ben,1992,Paintings,"6,803",5/29/2009,USA,1
3889971,Ben,null,Sculpture,"1,999",12/14/2009,France,1
3891119,Ben,1988,Paintings,"4,308",5/29/2009,USA,1
3891173,Ben,null,Paintings,"20,410",5/29/2009,USA,1
3905773,Ben,1978,Paintings,"3,676",12/4/2009,Sweden,1
3918674,Ben,2000,Paintings,"17,595",12/12/2009,Germany,1
3933996,Ben,1992,Paintings,"6,144",3/22/2010,France,1
3935835,Ben,1985,Paintings,"7,108",1/24/2009,USA,1
3944843,Ben,1972,Paintings,null,3/22/2010,France,1
3945547,Ben,2007,Paintings,"8,453",4/27/2010,France,1
3945548,Ben,2007,Paintings,"5,283",4/27/2010,France,1
3945549,Ben,null,Sculpture,"3,170",4/27/2010,France,1
3945550,Ben,2007,Paintings,null,4/27/2010,France,1
3945996,Ben,1983,Sculpture,"2,718",4/10/2010,France,1
3945997,Ben,null,Sculpture,null,4/10/2010,France,1
3962915,Ben,null,Paintings,null,3/29/2010,France,1
3962916,Ben,1995,Works on Paper,null,3/29/2010,France,1
3962917,Ben,null,Paintings,266,3/29/2010,France,1
3965085,Ben,2001,Paintings,null,4/27/2010,France,1
3965092,Ben,1970,Sculpture,"7,186",4/27/2010,France,1
3975936,Ben,null,Sculpture,null,10/2/2008,France,1
3980929,Ben,2006,Paintings,"3,872",3/6/2010,USA,1
3985545,Ben,1975,Paintings,"4,958",5/31/2010,France,1
3987288,Ben,null,Paintings,"5,276",6/9/2010,France,1
3988191,Ben,1992,Paintings,null,10/3/2009,USA,1
3991287,Ben,1996,Sculpture,null,6/1/2010,France,1
3991895,Ben,null,Sculpture,null,12/17/2008,France,1
4000267,Ben,1990,Sculpture,"5,054",5/25/2010,USA,1
4000429,Ben,1988,Paintings,null,5/25/2010,USA,1
4000894,Ben,null,Sculpture,"2,066",5/31/2010,France,1
4002467,Ben,null,Paintings,"3,826",6/12/2010,USA,1
4002833,Ben,1991,Sculpture,"3,272",6/28/2010,France,1
4002834,Ben,1992,Sculpture,"4,968",6/28/2010,France,1
4004134,Ben,2004,Paintings,"2,060",6/28/2010,France,1
4004137,Ben,1973,Works on Paper,484,6/28/2010,France,1
4004543,Ben,null,Paintings,"4,017",6/12/2010,USA,1
4005621,Ben,1992,Paintings,"5,261",6/12/2010,USA,1
4018835,Ben,1979,Paintings,"5,078",5/28/2010,USA,1
4021336,Ben,2005,Paintings,"3,809",5/28/2010,USA,1
4021341,Ben,null,Paintings,"18,557",5/28/2010,USA,1
4033436,Ben,2008,Paintings,"3,416",5/26/2010,USA,1
4037376,Ben,2001,Paintings,"8,572",6/3/2010,Germany,1
4041186,Ben,1987,Paintings,"4,784",6/14/2010,USA,1
4041190,Ben,1989,Sculpture,null,6/14/2010,USA,1
4041191,Ben,null,Sculpture,null,6/14/2010,USA,1
4053747,Ben,2006,Paintings,null,10/20/2007,USA,1
4055728,Ben,null,Sculpture,"2,278",11/28/2007,USA,1
4060151,Ben,1962,Works on Paper,"1,326",11/10/2008,USA,1
4062589,Ben,1944,Works on Paper,null,1/22/2010,France,1
4063716,Ben,2000,Works on Paper,null,7/7/2010,France,1
4064120,Ben,1972,Works on Paper,"2,690",12/9/2008,France,1
4067639,Ben,1988,Sculpture,"3,784",6/4/2010,France,1
4070876,Ben,1966,Works on Paper,"1,309",5/19/2008,France,1
4070878,Ben,1974,Paintings,"6,235",5/19/2008,France,1
4071573,Ben,null,Works on Paper,631,3/18/2008,Belgium,1
4077149,Ben,null,Works on Paper,null,10/5/2007,France,1
4080868,Ben,null,Sculpture,"2,956",5/18/2009,USA,1
4084432,Ben,1978,Paintings,"3,727",12/1/2009,Sweden,1
4095646,Ben,1960,Works on Paper,null,10/2/2010,Germany,1
4095868,Ben,null,Works on Paper,775,6/1/2010,Germany,1
4098384,Ben,1964,Sculpture,null,9/29/2010,France,1
4098902,Ben,1984,Works on Paper,null,10/17/2010,France,1
4103992,Ben,1992,Paintings,"3,807",5/8/2010,Belgium,1
4105692,Ben,2009,Works on Paper,523,10/18/2010,France,1
4105698,Ben,1990,Paintings,"5,781",10/18/2010,France,1
4112961,Ben,1964,Paintings,"18,594",10/24/2010,France,1
4112963,Ben,1962,Paintings,"20,660",10/24/2010,France,1
4112967,Ben,1962,Paintings,"15,839",10/24/2010,France,1
4112970,Ben,1971,Paintings,"15,839",10/24/2010,France,1
4112973,Ben,1978,Paintings,null,10/24/2010,France,1
4112983,Ben,1978,Sculpture,"11,019",10/24/2010,France,1
4112986,Ben,1991,Paintings,"13,085",10/24/2010,France,1
4112988,Ben,1979,Paintings,null,10/24/2010,France,1
4112990,Ben,1971,Paintings,"6,887",10/24/2010,France,1
4112992,Ben,1970,Paintings,"6,887",10/24/2010,France,1
4123316,Ben,1989,Sculpture,"3,085",10/23/2010,Belgium,1
4135262,Ben,2009,Paintings,"9,835",10/23/2010,France,1
4135270,Ben,2009,Sculpture,"6,743",10/23/2010,France,1
4141844,Ben,1984,Paintings,"5,342",12/7/2010,France,1
4141846,Ben,1999,Paintings,"5,074",12/7/2010,France,1
4141873,Ben,1984,Paintings,null,12/7/2010,France,1
4147375,Ben,1980,Sculpture,"1,679",12/6/2010,France,1
4147377,Ben,1971,Works on Paper,577,12/6/2010,France,1
4152056,Ben,1971,Paintings,"5,278",11/16/2010,USA,1
